,year,county,month,county_pop,violent,homicide,rape,robbery,agg_assault,property,burglary,vehicle_theft,larceny_theft
406,2019,Butte County,2,218726,1,0,1,0,0,14,6,4,4
407,2019,Butte County,3,218726,2,0,0,0,2,16,5,7,4
408,2019,Butte County,4,218726,0,0,0,0,0,9,4,3,2
409,2019,Butte County,5,218726,2,0,0,0,2,20,7,7,6
410,2019,Butte County,6,218726,3,0,1,1,1,19,10,6,3
411,2019,Butte County,7,218726,3,0,0,0,3,21,9,7,5
412,2019,Butte County,8,218726,4,0,2,0,2,29,12,8,9
413,2019,Butte County,9,218726,0,0,0,0,0,9,5,2,2
414,2019,Butte County,10,218726,1,0,0,0,1,19,8,7,4
415,2019,Butte County,11,218726,4,0,0,0,4,9,1,5,3
416,2019,Butte County,12,218726,0,0,0,0,0,12,10,0,2
417,2019,Butte County,1,218726,0,0,0,0,0,1,0,0,1
418,2019,Butte County,2,218726,0,0,0,0,0,1,0,0,1
419,2019,Butte County,3,218726,0,0,0,0,0,0,0,0,0
420,2019,Butte County,4,218726,0,0,0,0,0,2,0,0,2
421,2019,Butte County,5,218726,0,0,0,0,0,0,0,0,0
422,2019,Butte County,6,218726,0,0,0,0,0,0,0,0,0
423,2019,Butte County,7,218726,0,0,0,0,0,1,0,0,1
424,2019,Butte County,8,218726,0,0,0,0,0,0,0,0,0
425,2019,Butte County,9,218726,0,0,0,0,0,1,0,0,1
426,2019,Butte County,10,218726,0,0,0,0,0,8,0,0,8
427,2019,Butte County,11,218726,0,0,0,0,0,0,0,0,0
428,2019,Butte County,12,218726,0,0,0,0,0,2,1,0,1
429,2019,Butte County,1,218726,0,0,0,0,0,0,0,0,0
430,2019,Butte County,2,218726,0,0,0,0,0,0,0,0,0
431,2019,Butte County,3,218726,0,0,0,0,0,0,0,0,0
432,2019,Butte County,4,218726,1,0,0,0,1,0,0,0,0
433,2019,Butte County,5,218726,0,0,0,0,0,0,0,0,0
434,2019,Butte County,6,218726,0,0,0,0,0,3,0,0,3
435,2019,Butte County,7,218726,0,0,0,0,0,0,0,0,0
436,2019,Butte County,8,218726,0,0,0,0,0,2,2,0,0
437,2019,Butte County,9,218726,0,0,0,0,0,0,0,0,0
438,2019,Butte County,10,218726,0,0,0,0,0,0,0,0,0
439,2019,Butte County,11,218726,0,0,0,0,0,1,0,0,1
440,2019,Butte County,12,218726,0,0,0,0,0,1,0,0,1
441,2019,Butte County,1,218726,0,0,0,0,0,6,0,0,6
442,2019,Butte County,2,218726,1,0,0,1,0,5,1,0,4
443,2019,Butte County,3,218726,2,0,1,0,1,5,0,1,4
444,2019,Butte County,4,218726,0,0,0,0,0,10,0,3,7
445,2019,Butte County,5,218726,0,0,0,0,0,8,0,0,8
446,2019,Butte County,6,218726,0,0,0,0,0,10,0,0,10
447,2019,Butte County,7,218726,0,0,0,0,0,2,0,0,2
448,2019,Butte County,8,218726,1,0,0,0,1,10,1,0,9
449,2019,Butte County,9,218726,1,0,1,0,0,33,0,0,33
450,2019,Butte County,10,218726,1,0,1,0,0,15,0,0,15
451,2019,Butte County,11,218726,0,0,0,0,0,15,0,2,13
452,2019,Butte County,12,218726,0,0,0,0,0,8,0,0,8
453,2019,Butte County,1,218726,0,0,0,0,0,29,0,18,11
454,2019,Butte County,2,218726,0,0,0,0,0,16,0,7,9
455,2019,Butte County,3,218726,0,0,0,0,0,27,0,17,10
456,2019,Butte County,4,218726,1,0,0,0,1,24,0,17,7
457,2019,Butte County,5,218726,0,0,0,0,0,17,0,8,9
458,2019,Butte County,6,218726,0,0,0,0,0,21,0,14,7
459,2019,Butte County,7,218726,0,0,0,0,0,25,1,14,10
460,2019,Butte County,8,218726,0,0,0,0,0,17,0,10,7
461,2019,Butte County,9,218726,0,0,0,0,0,11,0,4,7
462,2019,Butte County,10,218726,0,0,0,0,0,15,0,10,5
463,2019,Butte County,11,218726,0,0,0,0,0,18,0,10,8
464,2019,Butte County,12,218726,0,0,0,0,0,10,0,5,5
465,2019,Calaveras County,1,46119,10,0,3,1,6,40,19,1,20
466,2019,Calaveras County,2,46119,9,0,4,0,5,45,18,1,26
467,2019,Calaveras County,3,46119,9,0,0,0,9,57,25,1,31
468,2019,Calaveras County,4,46119,9,0,3,1,5,48,18,5,25
469,2019,Calaveras County,5,46119,15,1,5,0,9,60,26,1,33
470,2019,Calaveras County,6,46119,6,0,2,0,4,50,20,1,29
471,2019,Calaveras County,7,46119,19,0,2,1,16,63,21,1,41
472,2019,Calaveras County,8,46119,19,0,2,1,16,61,22,0,39
473,2019,Calaveras County,9,46119,13,0,1,1,11,53,27,2,24
474,2019,Calaveras County,10,46119,11,0,3,0,8,65,29,0,36
475,2019,Calaveras County,11,46119,7,0,3,1,3,63,27,1,35
476,2019,Calaveras County,12,46119,12,0,4,2,6,63,22,0,41
477,2019,Calaveras County,1,46119,0,0,0,0,0,9,4,2,3
478,2019,Calaveras County,2,46119,1,0,1,0,0,6,2,0,4
479,2019,Calaveras County,3,46119,1,0,0,0,1,6,0,0,6
480,2019,Calaveras County,4,46119,1,0,0,1,0,7,1,0,6
481,2019,Calaveras County,5,46119,0,0,0,0,0,6,2,2,2
482,2019,Calaveras County,6,46119,0,0,0,0,0,1,0,0,1
483,2019,Calaveras County,7,46119,1,0,0,0,1,7,2,0,5
484,2019,Calaveras County,8,46119,0,0,0,0,0,9,3,1,5
485,2019,Calaveras County,9,46119,0,0,0,0,0,12,3,4,5
486,2019,Calaveras County,10,46119,0,0,0,0,0,5,2,1,2
487,2019,Calaveras County,11,46119,2,0,1,0,1,3,0,0,3
488,2019,Calaveras County,12,46119,0,0,0,0,0,3,0,0,3
489,2019,Calaveras County,1,46119,0,0,0,0,0,0,0,0,0
490,2019,Calaveras County,2,46119,0,0,0,0,0,0,0,0,0
491,2019,Calaveras County,3,46119,0,0,0,0,0,0,0,0,0
492,2019,Calaveras County,4,46119,0,0,0,0,0,0,0,0,0
493,2019,Calaveras County,5,46119,0,0,0,0,0,0,0,0,0
494,2019,Calaveras County,6,46119,0,0,0,0,0,0,0,0,0
495,2019,Calaveras County,7,46119,0,0,0,0,0,0,0,0,0
496,2019,Calaveras County,8,46119,0,0,0,0,0,0,0,0,0
497,2019,Calaveras County,9,46119,0,0,0,0,0,0,0,0,0
498,2019,Calaveras County,10,46119,0,0,0,0,0,0,0,0,0
499,2019,Calaveras County,11,46119,0,0,0,0,0,0,0,0,0
500,2019,Calaveras County,12,46119,0,0,0,0,0,0,0,0,0
501,2019,Calaveras County,1,46119,0,0,0,0,0,0,0,0,0
502,2019,Calaveras County,2,46119,0,0,0,0,0,0,0,0,0
503,2019,Calaveras County,3,46119,0,0,0,0,0,0,0,0,0
504,2019,Calaveras County,4,46119,0,0,0,0,0,0,0,0,0
505,2019,Calaveras County,5,46119,0,0,0,0,0,1,1,0,0
506,2019,Calaveras County,6,46119,0,0,0,0,0,2,2,0,0
507,2019,Calaveras County,7,46119,0,0,0,0,0,1,1,0,0
508,2019,Calaveras County,8,46119,0,0,0,0,0,0,0,0,0
509,2019,Calaveras County,9,46119,0,0,0,0,0,0,0,0,0
510,2019,Calaveras County,10,46119,0,0,0,0,0,0,0,0,0
511,2019,Calaveras County,11,46119,0,0,0,0,0,0,0,0,0
512,2019,Calaveras County,12,46119,0,0,0,0,0,0,0,0,0
513,2019,Calaveras County,1,46119,0,0,0,0,0,20,0,8,12
514,2019,Calaveras County,2,46119,0,0,0,0,0,16,0,6,10
515,2019,Calaveras County,3,46119,0,0,0,0,0,2,0,2,0
516,2019,Calaveras County,4,46119,0,0,0,0,0,1,0,0,1
517,2019,Calaveras County,5,46119,0,0,0,0,0,7,0,3,4
518,2019,Calaveras County,6,46119,0,0,0,0,0,0,0,0,0
519,2019,Calaveras County,7,46119,0,0,0,0,0,8,0,4,4
520,2019,Calaveras County,8,46119,0,0,0,0,0,13,0,10,3
521,2019,Calaveras County,9,46119,0,0,0,0,0,8,0,4,4
522,2019,Calaveras County,10,46119,0,0,0,0,0,7,0,3,4
523,2019,Calaveras County,11,46119,0,0,0,0,0,4,0,3,1
524,2019,Calaveras County,12,46119,0,0,0,0,0,6,0,2,4
525,2019,Colusa County,1,21474,1,0,1,0,0,25,8,0,17
526,2019,Colusa County,2,21474,2,0,0,1,1,11,6,0,5
527,2019,Colusa County,3,21474,2,0,0,0,2,12,5,0,7
528,2019,Colusa County,4,21474,1,0,0,0,1,18,6,0,12
529,2019,Colusa County,5,21474,4,0,0,0,4,17,9,0,8
530,2019,Colusa County,6,21474,2,0,0,0,2,12,3,0,9
531,2019,Colusa County,7,21474,6,0,2,3,1,11,1,0,10
532,2019,Colusa County,8,21474,1,0,1,0,0,13,1,0,12
533,2019,Colusa County,9,21474,3,0,2,0,1,12,2,2,8
534,2019,Colusa County,10,21474,2,0,1,0,1,11,4,0,7
535,2019,Colusa County,11,21474,1,0,1,0,0,18,7,1,10
536,2019,Colusa County,12,21474,1,0,0,0,1,9,1,2,6
537,2019,Colusa County,1,21474,1,0,1,0,0,8,3,2,3
538,2019,Colusa County,2,21474,0,0,0,0,0,8,2,1,5
539,2019,Colusa County,3,21474,0,0,0,0,0,3,0,2,1
540,2019,Colusa County,4,21474,0,0,0,0,0,6,3,0,3
541,2019,Colusa County,5,21474,1,0,1,0,0,11,4,3,4
542,2019,Colusa County,6,21474,1,0,0,0,1,10,1,2,7
543,2019,Colusa County,7,21474,1,0,1,0,0,5,1,1,3
544,2019,Colusa County,8,21474,1,0,1,0,0,7,2,2,3
545,2019,Colusa County,9,21474,0,0,0,0,0,1,1,0,0
546,2019,Colusa County,10,21474,1,0,0,1,0,11,7,2,2
547,2019,Colusa County,11,21474,0,0,0,0,0,3,1,0,2
548,2019,Colusa County,12,21474,0,0,0,0,0,5,3,1,1
549,2019,Colusa County,1,21474,1,0,0,0,1,13,7,3,3
550,2019,Colusa County,2,21474,1,0,0,0,1,10,5,3,2
551,2019,Colusa County,3,21474,2,0,0,2,0,10,6,1,3
552,2019,Colusa County,4,21474,2,0,0,1,1,10,1,2,7
553,2019,Colusa County,5,21474,0,0,0,0,0,4,0,2,2
554,2019,Colusa County,6,21474,0,0,0,0,0,3,0,0,3
555,2019,Colusa County,7,21474,3,0,0,1,2,5,1,0,4
556,2019,Colusa County,8,21474,2,0,0,0,2,5,2,0,3
557,2019,Colusa County,9,21474,5,0,2,0,3,5,1,1,3
558,2019,Colusa County,10,21474,3,0,1,0,2,7,2,1,4
559,2019,Colusa County,11,21474,1,0,0,0,1,3,3,0,0
560,2019,Colusa County,12,21474,0,0,0,0,0,1,0,1,0
561,2019,Colusa County,1,21474,0,0,0,0,0,0,0,0,0
562,2019,Colusa County,2,21474,0,0,0,0,0,0,0,0,0
563,2019,Colusa County,3,21474,0,0,0,0,0,0,0,0,0
564,2019,Colusa County,4,21474,0,0,0,0,0,0,0,0,0
565,2019,Colusa County,5,21474,0,0,0,0,0,0,0,0,0
566,2019,Colusa County,6,21474,0,0,0,0,0,0,0,0,0
567,2019,Colusa County,7,21474,0,0,0,0,0,0,0,0,0
568,2019,Colusa County,8,21474,0,0,0,0,0,0,0,0,0
569,2019,Colusa County,9,21474,0,0,0,0,0,0,0,0,0
570,2019,Colusa County,10,21474,0,0,0,0,0,0,0,0,0
571,2019,Colusa County,11,21474,0,0,0,0,0,0,0,0,0
572,2019,Colusa County,12,21474,0,0,0,0,0,0,0,0,0
573,2019,Colusa County,1,21474,0,0,0,0,0,3,0,2,1
574,2019,Colusa County,2,21474,1,0,0,0,1,2,0,2,0
575,2019,Colusa County,3,21474,1,0,0,0,1,0,0,0,0
576,2019,Colusa County,4,21474,1,0,0,0,1,2,0,2,0
577,2019,Colusa County,5,21474,0,0,0,0,0,3,0,3,0
578,2019,Colusa County,6,21474,0,0,0,0,0,3,0,2,1
579,2019,Colusa County,7,21474,1,0,0,0,1,0,0,0,0
580,2019,Colusa County,8,21474,1,0,0,0,1,1,0,1,0
581,2019,Colusa County,9,21474,0,0,0,0,0,0,0,0,0
582,2019,Colusa County,10,21474,1,0,0,0,1,5,0,4,1
583,2019,Colusa County,11,21474,0,0,0,0,0,5,0,5,0
584,2019,Colusa County,12,21474,0,0,0,0,0,0,0,0,0
585,2019,Contra Costa County,1,1152883,31,1,3,7,20,113,22,1,90
586,2019,Contra Costa County,2,1152883,22,1,2,10,9,132,37,10,85
587,2019,Contra Costa County,3,1152883,31,0,3,9,19,115,34,2,79
588,2019,Contra Costa County,4,1152883,32,0,2,3,27,119,23,2,94
589,2019,Contra Costa County,5,1152883,26,0,1,11,14,110,32,3,75
590,2019,Contra Costa County,6,1152883,27,0,1,6,20,137,45,0,92
591,2019,Contra Costa County,7,1152883,32,2,4,8,18,119,28,3,88
592,2019,Contra Costa County,8,1152883,37,0,4,8,25,148,40,3,105
593,2019,Contra Costa County,9,1152883,21,0,2,7,12,131,32,5,94
594,2019,Contra Costa County,10,1152883,39,1,3,10,25,114,31,0,83
595,2019,Contra Costa County,11,1152883,16,1,2,3,10,135,42,4,89
596,2019,Contra Costa County,12,1152883,18,2,1,7,8,126,45,2,79
597,2019,Contra Costa County,1,1152883,37,1,4,15,17,306,49,76,181
598,2019,Contra Costa County,2,1152883,34,0,3,10,21,286,57,67,162
599,2019,Contra Costa County,3,1152883,55,1,5,19,30,278,48,56,174
600,2019,Contra Costa County,4,1152883,43,0,5,26,12,242,42,48,152
601,2019,Contra Costa County,5,1152883,57,2,2,20,33,291,40,44,207
602,2019,Contra Costa County,6,1152883,64,1,9,18,36,231,42,45,144
603,2019,Contra Costa County,7,1152883,64,1,4,26,33,255,33,51,171
604,2019,Contra Costa County,8,1152883,49,0,2,24,23,261,38,45,178
605,2019,Contra Costa County,9,1152883,58,3,4,15,36,227,24,43,160
606,2019,Contra Costa County,10,1152883,73,0,7,33,33,226,34,37,155
607,2019,Contra Costa County,11,1152883,50,2,3,12,33,223,41,32,150
608,2019,Contra Costa County,12,1152883,64,1,7,20,36,373,63,66,244
609,2019,Contra Costa County,1,1152883,14,0,2,3,9,98,10,3,85
610,2019,Contra Costa County,2,1152883,12,0,2,7,3,106,13,8,85
611,2019,Contra Costa County,3,1152883,11,0,0,7,4,120,17,9,94
612,2019,Contra Costa County,4,1152883,7,0,0,4,3,119,14,12,93
613,2019,Contra Costa County,5,1152883,22,0,2,6,14,119,11,9,99
614,2019,Contra Costa County,6,1152883,17,0,1,10,6,93,7,7,79
615,2019,Contra Costa County,7,1152883,9,0,0,5,4,106,14,7,85
616,2019,Contra Costa County,8,1152883,17,0,3,10,4,123,11,5,107
617,2019,Contra Costa County,9,1152883,10,0,1,4,5,118,16,11,91
618,2019,Contra Costa County,10,1152883,18,0,2,5,11,107,6,7,94
619,2019,Contra Costa County,11,1152883,12,0,1,3,8,98,11,7,80
620,2019,Contra Costa County,12,1152883,17,0,2,3,12,128,12,13,103
621,2019,Contra Costa County,1,1152883,0,0,0,0,0,12,1,2,9
622,2019,Contra Costa County,2,1152883,0,0,0,0,0,12,5,0,7
623,2019,Contra Costa County,3,1152883,0,0,0,0,0,15,1,0,14
624,2019,Contra Costa County,4,1152883,0,0,0,0,0,17,0,1,16
625,2019,Contra Costa County,5,1152883,0,0,0,0,0,6,1,0,5
626,2019,Contra Costa County,6,1152883,1,0,0,1,0,7,0,0,7
627,2019,Contra Costa County,7,1152883,0,0,0,0,0,28,2,0,26
628,2019,Contra Costa County,8,1152883,0,0,0,0,0,8,1,0,7
629,2019,Contra Costa County,9,1152883,0,0,0,0,0,14,1,0,13
630,2019,Contra Costa County,10,1152883,0,0,0,0,0,11,1,0,10
631,2019,Contra Costa County,11,1152883,0,0,0,0,0,16,1,1,14
632,2019,Contra Costa County,12,1152883,0,0,0,0,0,9,0,0,9
633,2019,Contra Costa County,1,1152883,43,0,5,21,17,424,46,57,321
634,2019,Contra Costa County,2,1152883,36,1,10,11,14,396,43,58,295
635,2019,Contra Costa County,3,1152883,37,0,1,19,17,363,27,52,284
636,2019,Contra Costa County,4,1152883,40,0,8,18,14,350,19,47,284
637,2019,Contra Costa County,5,1152883,41,0,6,13,22,370,37,49,284
638,2019,Contra Costa County,6,1152883,40,0,4,20,16,352,39,37,276
639,2019,Contra Costa County,7,1152883,66,0,3,31,32,392,29,43,320
640,2019,Contra Costa County,8,1152883,62,0,8,24,30,423,61,61,301
641,2019,Contra Costa County,9,1152883,44,0,2,14,28,355,29,51,275
642,2019,Contra Costa County,10,1152883,36,0,6,14,16,409,38,55,316
643,2019,Contra Costa County,11,1152883,44,1,4,22,17,349,34,46,269
644,2019,Contra Costa County,12,1152883,52,0,10,27,15,377,32,58,287
645,2019,Contra Costa County,1,1152883,15,0,1,12,2,144,14,6,124
646,2019,Contra Costa County,2,1152883,15,0,0,11,4,111,12,6,93
647,2019,Contra Costa County,3,1152883,13,1,2,7,3,88,6,3,79
648,2019,Contra Costa County,4,1152883,10,0,0,4,6,81,8,2,71
649,2019,Contra Costa County,5,1152883,16,0,0,6,10,90,10,10,70
650,2019,Contra Costa County,6,1152883,16,0,0,4,12,85,14,4,67
651,2019,Contra Costa County,7,1152883,10,0,0,5,5,105,22,7,76
652,2019,Contra Costa County,8,1152883,10,0,1,7,2,121,26,10,85
653,2019,Contra Costa County,9,1152883,11,0,0,7,4,155,12,11,132
654,2019,Contra Costa County,10,1152883,13,0,0,11,2,130,13,9,108
655,2019,Contra Costa County,11,1152883,11,0,0,10,1,86,15,5,66
656,2019,Contra Costa County,12,1152883,12,0,0,7,5,104,14,7,83
657,2019,Contra Costa County,1,1152883,4,0,1,3,0,33,1,7,25
658,2019,Contra Costa County,2,1152883,2,0,0,0,2,26,0,6,20
659,2019,Contra Costa County,3,1152883,4,0,1,2,1,24,1,0,23
660,2019,Contra Costa County,4,1152883,1,0,0,1,0,35,4,3,28
661,2019,Contra Costa County,5,1152883,1,0,0,0,1,33,4,2,27
662,2019,Contra Costa County,6,1152883,3,0,0,1,2,20,2,0,18
663,2019,Contra Costa County,7,1152883,3,0,0,2,1,29,2,1,26
664,2019,Contra Costa County,8,1152883,0,0,0,0,0,27,3,2,22
665,2019,Contra Costa County,9,1152883,2,0,1,1,0,35,6,2,27
666,2019,Contra Costa County,10,1152883,5,0,1,1,3,32,4,3,25
667,2019,Contra Costa County,11,1152883,2,0,0,2,0,20,1,2,17
668,2019,Contra Costa County,12,1152883,4,0,1,2,1,27,3,4,20
669,2019,Contra Costa County,1,1152883,7,0,0,0,7,74,8,6,60
670,2019,Contra Costa County,2,1152883,3,0,0,2,1,81,11,3,67
671,2019,Contra Costa County,3,1152883,8,0,0,1,7,85,2,5,78
672,2019,Contra Costa County,4,1152883,3,0,0,0,3,67,5,9,53
673,2019,Contra Costa County,5,1152883,7,0,1,1,5,44,4,5,35
674,2019,Contra Costa County,6,1152883,3,0,0,0,3,58,3,5,50
675,2019,Contra Costa County,7,1152883,3,0,0,1,2,92,9,5,78
676,2019,Contra Costa County,8,1152883,6,0,0,3,3,93,8,4,81
677,2019,Contra Costa County,9,1152883,6,0,0,2,4,63,6,5,52
678,2019,Contra Costa County,10,1152883,5,0,1,2,2,62,6,4,52
679,2019,Contra Costa County,11,1152883,4,0,0,3,1,73,7,7,59
680,2019,Contra Costa County,12,1152883,4,0,0,2,2,74,8,5,61
681,2019,Contra Costa County,1,1152883,36,0,5,13,18,178,21,58,99
682,2019,Contra Costa County,2,1152883,46,0,3,12,31,131,22,37,72
683,2019,Contra Costa County,3,1152883,33,1,4,10,18,121,24,40,57
684,2019,Contra Costa County,4,1152883,51,3,5,17,26,119,28,26,65
685,2019,Contra Costa County,5,1152883,46,1,4,21,20,115,11,26,78
686,2019,Contra Costa County,6,1152883,40,0,5,7,28,121,10,25,86
687,2019,Contra Costa County,7,1152883,40,0,2,16,22,147,26,34,87
688,2019,Contra Costa County,8,1152883,23,0,5,6,12,139,22,36,81
689,2019,Contra Costa County,9,1152883,32,0,0,20,12,137,25,25,87
690,2019,Contra Costa County,10,1152883,38,0,8,13,17,131,21,37,73
691,2019,Contra Costa County,12,1152883,36,1,1,13,21,171,29,43,99
692,2019,Contra Costa County,1,1152883,6,0,0,3,3,119,5,7,107
693,2019,Contra Costa County,2,1152883,3,0,0,0,3,145,7,4,134
694,2019,Contra Costa County,3,1152883,8,0,1,4,3,105,11,5,89
695,2019,Contra Costa County,4,1152883,9,0,1,6,2,131,8,10,113
696,2019,Contra Costa County,5,1152883,8,0,2,3,3,131,8,1,122
697,2019,Contra Costa County,6,1152883,10,0,2,6,2,100,8,6,86
698,2019,Contra Costa County,7,1152883,5,0,1,3,1,139,10,9,120
699,2019,Contra Costa County,8,1152883,6,0,0,3,3,120,13,10,97
700,2019,Contra Costa County,9,1152883,7,0,0,5,2,89,11,10,68
701,2019,Contra Costa County,10,1152883,11,0,3,4,4,121,7,9,105
702,2019,Contra Costa County,11,1152883,5,0,1,1,3,137,14,14,109
703,2019,Contra Costa County,12,1152883,10,0,0,3,7,147,10,11,126
704,2019,Contra Costa County,1,1152883,89,4,1,38,46,419,39,134,246
705,2019,Contra Costa County,2,1152883,71,0,2,21,48,382,48,120,214
706,2019,Contra Costa County,3,1152883,70,1,5,16,48,304,38,92,174
707,2019,Contra Costa County,4,1152883,100,0,5,29,66,304,45,94,165
708,2019,Contra Costa County,5,1152883,110,2,3,17,88,313,32,84,197
709,2019,Contra Costa County,6,1152883,93,0,5,28,60,317,27,91,199
710,2019,Contra Costa County,7,1152883,80,2,3,25,50,361,54,106,201
711,2019,Contra Costa County,8,1152883,107,1,3,35,68,363,40,108,215
712,2019,Contra Costa County,9,1152883,92,2,2,19,69,357,38,98,221
713,2019,Contra Costa County,10,1152883,84,4,7,25,48,388,41,119,228
714,2019,Contra Costa County,11,1152883,79,0,0,35,44,318,31,88,199
715,2019,Contra Costa County,12,1152883,59,0,0,19,40,362,36,105,221
716,2019,Contra Costa County,1,1152883,14,0,0,8,6,102,7,31,64
717,2019,Contra Costa County,2,1152883,18,0,0,13,5,105,6,36,63
718,2019,Contra Costa County,3,1152883,17,0,1,11,5,93,8,30,55
719,2019,Contra Costa County,4,1152883,16,0,1,7,8,92,14,27,51
720,2019,Contra Costa County,5,1152883,22,0,0,12,10,74,10,24,40
721,2019,Contra Costa County,6,1152883,19,0,0,9,10,72,8,21,43
722,2019,Contra Costa County,7,1152883,17,1,2,7,7,95,11,30,54
723,2019,Contra Costa County,8,1152883,12,0,0,7,5,78,6,25,47
724,2019,Contra Costa County,9,1152883,23,0,0,9,14,74,7,23,44
725,2019,Contra Costa County,10,1152883,17,0,1,12,4,71,5,21,45
726,2019,Contra Costa County,11,1152883,9,1,1,4,3,72,11,24,37
727,2019,Contra Costa County,12,1152883,10,0,1,3,6,81,8,27,46
728,2019,Contra Costa County,1,1152883,15,0,2,5,8,208,23,10,175
729,2019,Contra Costa County,2,1152883,12,0,0,5,7,216,17,12,187
730,2019,Contra Costa County,3,1152883,10,0,0,4,6,196,25,9,162
731,2019,Contra Costa County,4,1152883,9,0,1,3,5,194,20,11,163
732,2019,Contra Costa County,5,1152883,15,0,1,3,11,194,20,12,162
733,2019,Contra Costa County,6,1152883,11,0,0,5,6,202,28,13,161
734,2019,Contra Costa County,7,1152883,8,0,1,3,4,259,31,26,202
735,2019,Contra Costa County,8,1152883,7,0,0,1,6,246,29,12,205
736,2019,Contra Costa County,9,1152883,6,0,0,3,3,175,24,11,140
737,2019,Contra Costa County,10,1152883,9,0,0,2,7,186,29,14,143
738,2019,Contra Costa County,11,1152883,10,0,1,3,6,199,28,15,156
739,2019,Contra Costa County,12,1152883,8,0,0,3,5,221,33,10,178
740,2019,Contra Costa County,1,1152883,1,0,0,1,0,6,3,1,2
741,2019,Contra Costa County,2,1152883,0,0,0,0,0,4,1,1,2
742,2019,Contra Costa County,3,1152883,1,0,0,0,1,2,0,0,2
743,2019,Contra Costa County,4,1152883,0,0,0,0,0,3,1,1,1
744,2019,Contra Costa County,5,1152883,0,0,0,0,0,3,1,1,1
745,2019,Contra Costa County,6,1152883,1,0,0,0,1,4,0,1,3
746,2019,Contra Costa County,7,1152883,0,0,0,0,0,4,2,0,2
747,2019,Contra Costa County,8,1152883,0,0,0,0,0,11,4,1,6
748,2019,Contra Costa County,9,1152883,0,0,0,0,0,5,0,1,4
749,2019,Contra Costa County,10,1152883,1,0,1,0,0,4,3,0,1
750,2019,Contra Costa County,11,1152883,1,0,0,0,1,1,0,1,0
751,2019,Contra Costa County,12,1152883,0,0,0,0,0,1,0,0,1
752,2019,Contra Costa County,1,1152883,10,0,0,2,8,37,3,6,28
753,2019,Contra Costa County,2,1152883,2,0,1,1,0,42,7,9,26
754,2019,Contra Costa County,3,1152883,9,0,5,2,2,45,13,2,30
755,2019,Contra Costa County,4,1152883,8,0,1,2,5,43,4,9,30
756,2019,Contra Costa County,5,1152883,8,0,0,3,5,39,10,4,25
757,2019,Contra Costa County,6,1152883,4,0,1,1,2,45,8,11,26
758,2019,Contra Costa County,7,1152883,3,0,1,2,0,52,10,10,32
759,2019,Contra Costa County,8,1152883,6,0,1,3,2,67,13,14,40
760,2019,Contra Costa County,9,1152883,11,0,3,7,1,55,11,5,39
761,2019,Contra Costa County,10,1152883,9,0,1,2,6,48,5,6,37
762,2019,Contra Costa County,11,1152883,4,0,0,1,3,42,7,3,32
763,2019,Contra Costa County,12,1152883,9,0,3,0,6,55,8,6,41
764,2019,Contra Costa County,1,1152883,0,0,0,0,0,16,1,0,15
765,2019,Contra Costa County,2,1152883,0,0,0,0,0,29,3,2,24
766,2019,Contra Costa County,3,1152883,0,0,0,0,0,28,5,2,21
767,2019,Contra Costa County,4,1152883,0,0,0,0,0,45,3,6,36
768,2019,Contra Costa County,5,1152883,0,0,0,0,0,26,1,2,23
769,2019,Contra Costa County,6,1152883,1,0,0,1,0,38,0,2,36
770,2019,Contra Costa County,7,1152883,0,0,0,0,0,37,4,2,31
771,2019,Contra Costa County,8,1152883,0,0,0,0,0,24,3,1,20
772,2019,Contra Costa County,9,1152883,0,0,0,0,0,27,5,2,20
773,2019,Contra Costa County,10,1152883,1,0,1,0,0,27,5,6,16
774,2019,Contra Costa County,11,1152883,0,0,0,0,0,30,7,4,19
775,2019,Contra Costa County,12,1152883,2,0,0,2,0,31,5,1,25
776,2019,Contra Costa County,1,1152883,1,0,0,1,0,9,2,0,7
777,2019,Contra Costa County,2,1152883,0,0,0,0,0,10,3,1,6
778,2019,Contra Costa County,3,1152883,0,0,0,0,0,9,1,1,7
779,2019,Contra Costa County,4,1152883,1,0,0,0,1,15,7,1,7
780,2019,Contra Costa County,5,1152883,1,0,0,1,0,7,2,1,4
781,2019,Contra Costa County,6,1152883,0,0,0,0,0,9,4,0,5
782,2019,Contra Costa County,7,1152883,0,0,0,0,0,10,4,0,6
783,2019,Contra Costa County,8,1152883,1,0,0,0,1,18,4,0,14
784,2019,Contra Costa County,9,1152883,1,0,1,0,0,13,6,0,7
785,2019,Contra Costa County,10,1152883,2,0,0,0,2,8,1,4,3
786,2019,Contra Costa County,11,1152883,15,0,0,1,14,6,2,0,4
787,2019,Contra Costa County,12,1152883,1,0,0,0,1,10,0,1,9
788,2019,Contra Costa County,1,1152883,4,0,1,3,0,57,0,3,54
789,2019,Contra Costa County,2,1152883,6,0,0,4,2,57,0,4,53
790,2019,Contra Costa County,3,1152883,8,0,2,3,3,54,1,3,50
791,2019,Contra Costa County,4,1152883,5,0,1,3,1,60,0,15,45
792,2019,Contra Costa County,5,1152883,7,0,0,4,3,60,0,8,52
793,2019,Contra Costa County,6,1152883,2,0,0,1,1,60,1,7,52
794,2019,Contra Costa County,7,1152883,4,0,0,3,1,73,0,12,61
795,2019,Contra Costa County,8,1152883,5,0,0,3,2,47,0,3,44
796,2019,Contra Costa County,9,1152883,2,0,0,1,1,68,0,8,60
